CCOMP96,CCOMP04,REG96A04,MODIF96A04,CODLOC_96,CODLOC_04
401003004,401003004,0,SIN MODIFICACION,4220,4220
401003005,401003005,0,SIN MODIFICACION,4220,4220
401003006,401003006,0,SIN MODIFICACION,4220,4220
401003007,401003007,0,SIN MODIFICACION,4220,4220
401003008,401003008,0,SIN MODIFICACION,4220,4220
401003009,401003009,0,SIN MODIFICACION,4220,4220
401003400,401003400,0,SIN MODIFICACION,4220,4220
401004002,401004002,0,SIN MODIFICACION,4220,4220
401004003,401004003,0,SIN MODIFICACION,4220,4220
401004004,401004004,0,SIN MODIFICACION,4220,4220
401004005,401004005,0,SIN MODIFICACION,4220,4220
401004006,401004006,0,SIN MODIFICACION,4220,4220
401004007,401004007,0,SIN MODIFICACION,4220,4220
401004008,401004008,0,SIN MODIFICACION,4220,4220
401004009,401004009,0,SIN MODIFICACION,4220,4220
401004010,401004010,0,SIN MODIFICACION,4220,4220
401004011,401004011,0,SIN MODIFICACION,4220,4220
401004012,401004012,0,SIN MODIFICACION,4220,4220
401004013,401004013,0,SIN MODIFICACION,4220,4220
401004014,401004014,0,SIN MODIFICACION,4220,4220
401004015,401004015,0,SIN MODIFICACION,4220,4220
401004016,401004016,0,SIN MODIFICACION,4220,4220
401004017,401004017,0,SIN MODIFICACION,4220,4220
401004018,401004018,0,SIN MODIFICACION,4220,4220
401004019,401004019,0,SIN MODIFICACION,4220,4220
401004020,401004020,0,SIN MODIFICACION,4220,4220
401004021,401004021,0,SIN MODIFICACION,4220,4220
401004022,401004022,0,SIN MODIFICACION,4220,4220
401004001,401004800,1,PARTICION,4220,4220
401004001,401004801,1,PARTICION,4220,4220
401005001,401005001,0,SIN MODIFICACION,4220,4220
401005002,401005002,0,SIN MODIFICACION,4220,4220
401005003,401005003,0,SIN MODIFICACION,4220,4220
401005004,401005004,0,SIN MODIFICACION,4220,4220
401005005,401005005,0,SIN MODIFICACION,4220,4220
401005006,401005006,0,SIN MODIFICACION,4220,4220
401005007,401005007,0,SIN MODIFICACION,4220,4220
401005008,401005008,0,SIN MODIFICACION,4220,4220
401005009,401005009,0,SIN MODIFICACION,4220,4220
401005010,401005010,0,SIN MODIFICACION,4220,4220
401005011,401005011,0,SIN MODIFICACION,4220,4220
401005012,401005012,0,SIN MODIFICACION,4220,4220
401005013,401005013,0,SIN MODIFICACION,4220,4220
401006001,401006001,0,SIN MODIFICACION,4220,4220
401006002,401006002,0,SIN MODIFICACION,4220,4220
401006003,401006003,0,SIN MODIFICACION,4220,4220
401006004,401006004,0,SIN MODIFICACION,4220,4220
401006005,401006005,0,SIN MODIFICACION,4220,4220
401006006,401006006,0,SIN MODIFICACION,4220,4220
401006007,401006007,0,SIN MODIFICACION,4220,4220
401006008,401006008,0,SIN MODIFICACION,4220,4220
401006009,401006009,0,SIN MODIFICACION,4220,4220
401006010,401006010,0,SIN MODIFICACION,4220,4220
401006011,401006011,0,SIN MODIFICACION,4220,4220
401006012,401006012,0,SIN MODIFICACION,4220,4220
401006013,401006013,0,SIN MODIFICACION,4220,4220
401006014,401006014,0,SIN MODIFICACION,4220,4220
401006015,401006015,0,SIN MODIFICACION,4220,4220
401006016,401006016,0,SIN MODIFICACION,4220,4220
401007001,401007001,0,SIN MODIFICACION,4220,4220
401007002,401007002,0,SIN MODIFICACION,4220,4220
401008001,401008001,0,SIN MODIFICACION,4220,4220
401008002,401008002,0,SIN MODIFICACION,4220,4220
401008004,401008004,0,SIN MODIFICACION,4220,4220
401008005,401008005,0,SIN MODIFICACION,4220,4220
401008006,401008006,0,SIN MODIFICACION,4220,4220
401008007,401008007,0,SIN MODIFICACION,4220,4220
401008008,401008008,0,SIN MODIFICACION,4220,4220
401008009,401008009,0,SIN MODIFICACION,4220,4220
401008010,401008010,0,SIN MODIFICACION,4220,4220
401008011,401008011,0,SIN MODIFICACION,4220,4220
401008012,401008012,0,SIN MODIFICACION,4220,4220
401008014,401008014,0,SIN MODIFICACION,4220,4220
401008015,401008015,0,SIN MODIFICACION,4220,4220
401008016,401008016,0,SIN MODIFICACION,4220,4220
401008017,401008017,0,SIN MODIFICACION,4220,4220
401008018,401008018,0,SIN MODIFICACION,4220,4220
401008019,401008019,0,SIN MODIFICACION,4220,4220
401008020,401008020,0,SIN MODIFICACION,4220,4220
401008400,401008400,0,SIN MODIFICACION,4220,4220
401008401,401008401,0,SIN MODIFICACION,4220,4220
401008402,401008402,0,SIN MODIFICACION,4220,4220
401008003,401008800,2,FUSION,4220,4220
401009001,401009001,0,SIN MODIFICACION,4220,4220
401009002,401009002,0,SIN MODIFICACION,4220,4220
401009003,401009003,0,SIN MODIFICACION,4220,4220
401009004,401009004,0,SIN MODIFICACION,4220,4220
401009005,401009005,0,SIN MODIFICACION,4220,4220
401009006,401009006,0,SIN MODIFICACION,4220,4220
401009007,401009007,0,SIN MODIFICACION,4220,4220
401009008,401009008,0,SIN MODIFICACION,4220,4220
401009009,401009009,0,SIN MODIFICACION,4220,4220
401009010,401009010,0,SIN MODIFICACION,4220,4220
401009011,401009011,0,SIN MODIFICACION,4220,4220
401009012,401009012,0,SIN MODIFICACION,4220,4220
401009013,401009013,0,SIN MODIFICACION,4220,4220
401009014,401009014,0,SIN MODIFICACION,4220,4220
401009015,401009015,0,SIN MODIFICACION,4220,4220
401009016,401009016,0,SIN MODIFICACION,4220,4220
401009017,401009017,0,SIN MODIFICACION,4220,4220
401009018,401009018,0,SIN MODIFICACION,4220,4220
401009019,401009019,0,SIN MODIFICACION,4220,4220
401010001,401010001,0,SIN MODIFICACION,4220,4220
401010002,401010002,0,SIN MODIFICACION,4220,4220
401010003,401010003,0,SIN MODIFICACION,4220,4220
401010005,401010005,0,SIN MODIFICACION,4220,4220
401010006,401010006,0,SIN MODIFICACION,4220,4220
401010007,401010007,0,SIN MODIFICACION,4220,4220
401010008,401010008,0,SIN MODIFICACION,4220,4220
401010009,401010009,0,SIN MODIFICACION,4220,4220
401010010,401010010,0,SIN MODIFICACION,4220,4220
401010011,401010011,0,SIN MODIFICACION,4220,4220
401010012,401010012,0,SIN MODIFICACION,4220,4220
401010013,401010013,0,SIN MODIFICACION,4220,4220
401010014,401010014,0,SIN MODIFICACION,4220,4220
401010015,401010015,0,SIN MODIFICACION,4220,4220
401010016,401010016,0,SIN MODIFICACION,4220,4220
401010017,401010017,0,SIN MODIFICACION,4220,4220
401010018,401010018,0,SIN MODIFICACION,4220,4220
401011001,401011001,0,SIN MODIFICACION,4220,4220
401011002,401011002,0,SIN MODIFICACION,4220,4220
401011003,401011003,0,SIN MODIFICACION,4220,4220
401011004,401011004,0,SIN MODIFICACION,4220,4220
401011005,401011005,0,SIN MODIFICACION,4220,4220
401011006,401011006,0,SIN MODIFICACION,4220,4220
401011007,401011007,0,SIN MODIFICACION,4220,4220
401011008,401011008,0,SIN MODIFICACION,4220,4220
401011009,401011009,0,SIN MODIFICACION,4220,4220
401011010,401011010,0,SIN MODIFICACION,4220,4220
401011011,401011011,0,SIN MODIFICACION,4220,4220
401011012,401011012,0,SIN MODIFICACION,4220,4220
401011013,401011013,0,SIN MODIFICACION,4220,4220
401011014,401011014,0,SIN MODIFICACION,4220,4220
401011015,401011015,0,SIN MODIFICACION,4220,4220
401011400,401011400,0,SIN MODIFICACION,4220,4220
401011401,401011401,0,SIN MODIFICACION,4220,4220
401012001,401012001,0,SIN MODIFICACION,4220,4220
401012002,401012002,0,SIN MODIFICACION,4220,4220
401012003,401012003,0,SIN MODIFICACION,4220,4220
401012004,401012004,0,SIN MODIFICACION,4220,4220
401012005,401012005,0,SIN MODIFICACION,4220,4220
401012006,401012006,0,SIN MODIFICACION,4220,4220
401012007,401012007,0,SIN MODIFICACION,4220,4220
401012008,401012008,0,SIN MODIFICACION,4220,4220
401012009,401012009,0,SIN MODIFICACION,4220,4220
401012010,401012010,0,SIN MODIFICACION,4220,4220
401012011,401012011,0,SIN MODIFICACION,4220,4220
401012012,401012012,0,SIN MODIFICACION,4220,4220
401012013,401012013,0,SIN MODIFICACION,4220,4220
401012014,401012014,0,SIN MODIFICACION,4220,4220
401012015,401012015,0,SIN MODIFICACION,4220,4220
401013001,401013001,0,SIN MODIFICACION,4220,4220
401013002,401013002,0,SIN MODIFICACION,4220,4220
401013003,401013003,0,SIN MODIFICACION,4220,4220
401013004,401013004,0,SIN MODIFICACION,4220,4220
401013005,401013005,0,SIN MODIFICACION,4220,4220
401013006,401013006,0,SIN MODIFICACION,4220,4220
401013007,401013007,0,SIN MODIFICACION,4220,4220
401013008,401013008,0,SIN MODIFICACION,4220,4220
401013009,401013009,0,SIN MODIFICACION,4220,4220
401013010,401013800,1,PARTICION,4220,4220
401013010,401013801,1,PARTICION,4220,4220
401014001,401014001,0,SIN MODIFICACION,4220,4220
401014002,401014002,0,SIN MODIFICACION,4220,4220
401014004,401014004,0,SIN MODIFICACION,4220,4220
401014005,401014005,0,SIN MODIFICACION,4220,4220
401014006,401014006,0,SIN MODIFICACION,4220,4220
401014009,401014009,0,SIN MODIFICACION,4220,4220
401014010,401014010,0,SIN MODIFICACION,4220,4220
401014011,401014011,0,SIN MODIFICACION,4220,4220
401014013,401014013,0,SIN MODIFICACION,4220,4220
401014014,401014014,0,SIN MODIFICACION,4220,4220
401014015,401014015,0,SIN MODIFICACION,4220,4220
401014016,401014016,0,SIN MODIFICACION,4220,4220
401014003,401014800,1,PARTICION,4220,4220
401014003,401014801,1,PARTICION,4220,4220
401014008,401014802,1,PARTICION,4220,4220
401014008,401014803,1,PARTICION,4220,4220
401016001,401016001,0,SIN MODIFICACION,4220,4220
401016002,401016002,0,SIN MODIFICACION,4220,4220
401016003,401016003,0,SIN MODIFICACION,4220,4220
401016004,401016004,0,SIN MODIFICACION,4220,4220
401016005,401016005,0,SIN MODIFICACION,4220,4220
401016006,401016006,0,SIN MODIFICACION,4220,4220
401016007,401016007,0,SIN MODIFICACION,4220,4220
401016008,401016008,0,SIN MODIFICACION,4220,4220
401016009,401016009,0,SIN MODIFICACION,4220,4220
401016010,401016010,0,SIN MODIFICACION,4220,4220
401016011,401016011,0,SIN MODIFICACION,4220,4220
401016012,401016012,0,SIN MODIFICACION,4220,4220
401016013,401016013,0,SIN MODIFICACION,4220,4220
401016014,401016014,0,SIN MODIFICACION,4220,4220
401017001,401017001,0,SIN MODIFICACION,4220,4220
401017002,401017002,0,SIN MODIFICACION,4220,4220
401017003,401017003,0,SIN MODIFICACION,4220,4220
401017004,401017004,0,SIN MODIFICACION,4220,4220
401017005,401017005,0,SIN MODIFICACION,4220,4220
401017006,401017006,0,SIN MODIFICACION,4220,4220
401017007,401017007,0,SIN MODIFICACION,4220,4220
401017008,401017008,0,SIN MODIFICACION,4220,4220
401017009,401017009,0,SIN MODIFICACION,4220,4220
401017010,401017010,0,SIN MODIFICACION,4220,4220
401017011,401017011,0,SIN MODIFICACION,4220,4220
401017012,401017012,0,SIN MODIFICACION,4220,4220
401017013,401017013,0,SIN MODIFICACION,4220,4220
401017014,401017014,0,SIN MODIFICACION,4220,4220
401017015,401017015,0,SIN MODIFICACION,4220,4220
401017400,401017400,0,SIN MODIFICACION,4220,4220
401017401,401017401,0,SIN MODIFICACION,4220,4220
401017402,401017402,0,SIN MODIFICACION,4220,4220
401017403,401017403,0,SIN MODIFICACION,4220,4220
401017404,401017404,0,SIN MODIFICACION,4220,4220
401018001,401018001,0,SIN MODIFICACION,4220,4220
401018002,401018002,0,SIN MODIFICACION,4220,4220
401018003,401018003,0,SIN MODIFICACION,4220,4220
401018004,401018004,0,SIN MODIFICACION,4220,4220
401018005,401018005,0,SIN MODIFICACION,4220,4220
401018006,401018006,0,SIN MODIFICACION,4220,4220
401018007,401018007,0,SIN MODIFICACION,4220,4220
401018008,401018008,0,SIN MODIFICACION,4220,4220
401018009,401018009,0,SIN MODIFICACION,4220,4220
401018010,401018010,0,SIN MODIFICACION,4220,4220
401018011,401018011,0,SIN MODIFICACION,4220,4220
401018012,401018012,0,SIN MODIFICACION,4220,4220
401018013,401018013,0,SIN MODIFICACION,4220,4220
401018014,401018014,0,SIN MODIFICACION,4220,4220
401018015,401018015,0,SIN MODIFICACION,4220,4220
401018016,401018016,0,SIN MODIFICACION,4220,4220
401019001,401019001,0,SIN MODIFICACION,4220,4220
401019002,401019002,0,SIN MODIFICACION,4220,4220
401019003,401019003,0,SIN MODIFICACION,4220,4220
401019004,401019004,0,SIN MODIFICACION,4220,4220
401019005,401019005,0,SIN MODIFICACION,4220,4220
401019006,401019006,0,SIN MODIFICACION,4220,4220
401019007,401019007,0,SIN MODIFICACION,4220,4220
401019008,401019008,0,SIN MODIFICACION,4220,4220
401019009,401019009,0,SIN MODIFICACION,4220,4220
401019010,401019010,0,SIN MODIFICACION,4220,4220
401019011,401019011,0,SIN MODIFICACION,4220,4220
401019012,401019012,0,SIN MODIFICACION,4220,4220
401020001,401020001,0,SIN MODIFICACION,4220,4220
401020002,401020002,0,SIN MODIFICACION,4220,4220
401020003,401020003,0,SIN MODIFICACION,4220,4220
401020004,401020004,0,SIN MODIFICACION,4220,4220
401020005,401020005,0,SIN MODIFICACION,4220,4220
401020006,401020006,0,SIN MODIFICACION,4220,4220
401020007,401020007,0,SIN MODIFICACION,4220,4220
401020008,401020008,0,SIN MODIFICACION,4220,4220
401020009,401020009,0,SIN MODIFICACION,4220,4220
401020010,401020010,0,SIN MODIFICACION,4220,4220
401020011,401020011,0,SIN MODIFICACION,4220,4220
401020012,401020012,0,SIN MODIFICACION,4220,4220
401020013,401020013,0,SIN MODIFICACION,4220,4220
401020014,401020014,0,SIN MODIFICACION,4220,4220
401020015,401020015,0,SIN MODIFICACION,4220,4220
401020400,401020400,0,SIN MODIFICACION,4220,4220
401020401,401020401,0,SIN MODIFICACION,4220,4220
401020402,401020402,0,SIN MODIFICACION,4220,4220
401020403,401020404,1,PARTICION,4220,4220
401020403,401020405,1,PARTICION,4220,4220
401021001,401021001,0,SIN MODIFICACION,4220,4220
401021002,401021002,0,SIN MODIFICACION,4220,4220
401021003,401021003,0,SIN MODIFICACION,4220,4220
401021004,401021004,0,SIN MODIFICACION,4220,4220
401021005,401021005,0,SIN MODIFICACION,4220,4220
401021006,401021006,0,SIN MODIFICACION,4220,4220
401021007,401021007,0,SIN MODIFICACION,4220,4220
401021008,401021008,0,SIN MODIFICACION,4220,4220
401021009,401021009,0,SIN MODIFICACION,4220,4220
401021010,401021010,0,SIN MODIFICACION,4220,4220
401021011,401021011,0,SIN MODIFICACION,4220,4220
401021012,401021012,0,SIN MODIFICACION,4220,4220
401021013,401021013,0,SIN MODIFICACION,4220,4220
401021014,401021014,0,SIN MODIFICACION,4220,4220
401021015,401021015,0,SIN MODIFICACION,4220,4220
401021016,401021016,0,SIN MODIFICACION,4220,4220
401022001,401022001,0,SIN MODIFICACION,4220,4220
401022002,401022002,0,SIN MODIFICACION,4220,4220
401022003,401022003,0,SIN MODIFICACION,4220,4220
401022004,401022004,0,SIN MODIFICACION,4220,4220
401022005,401022005,0,SIN MODIFICACION,4220,4220
401022006,401022006,0,SIN MODIFICACION,4220,4220
401022007,401022007,0,SIN MODIFICACION,4220,4220
401022008,401022008,0,SIN MODIFICACION,4220,4220
401022009,401022009,0,SIN MODIFICACION,4220,4220
401022010,401022010,0,SIN MODIFICACION,4220,4220
401022011,401022011,0,SIN MODIFICACION,4220,4220
401022012,401022012,0,SIN MODIFICACION,4220,4220
401022013,401022013,0,SIN MODIFICACION,4220,4220
401022014,401022014,0,SIN MODIFICACION,4220,4220
401023001,401023001,0,SIN MODIFICACION,4220,4220
401023002,401023002,0,SIN MODIFICACION,4220,4220
401023003,401023003,0,SIN MODIFICACION,4220,4220
401023004,401023004,0,SIN MODIFICACION,4220,4220
401023005,401023005,0,SIN MODIFICACION,4220,4220
401023006,401023006,0,SIN MODIFICACION,4220,4220
401023007,401023007,0,SIN MODIFICACION,4220,4220
401023008,401023008,0,SIN MODIFICACION,4220,4220
401023009,401023009,0,SIN MODIFICACION,4220,4220
401023010,401023010,0,SIN MODIFICACION,4220,4220
401023011,401023011,0,SIN MODIFICACION,4220,4220
401023012,401023012,0,SIN MODIFICACION,4220,4220
401023013,401023013,0,SIN MODIFICACION,4220,4220
401023014,401023014,0,SIN MODIFICACION,4220,4220
401023015,401023015,0,SIN MODIFICACION,4220,4220
401023016,401023016,0,SIN MODIFICACION,4220,4220
401023017,401023017,0,SIN MODIFICACION,4220,4220
401023018,401023018,0,SIN MODIFICACION,4220,4220
401023019,401023019,0,SIN MODIFICACION,4220,4220
401023020,401023020,0,SIN MODIFICACION,4220,4220
401024001,401024001,0,SIN MODIFICACION,4220,4220
401024002,401024002,0,SIN MODIFICACION,4220,4220
401024003,401024003,0,SIN MODIFICACION,4220,4220
401024004,401024004,0,SIN MODIFICACION,4220,4220
401024005,401024005,0,SIN MODIFICACION,4220,4220
401024006,401024006,0,SIN MODIFICACION,4220,4220
401024007,401024007,0,SIN MODIFICACION,4220,4220
401024008,401024008,0,SIN MODIFICACION,4220,4220
401024009,401024009,0,SIN MODIFICACION,4220,4220
401024010,401024010,0,SIN MODIFICACION,4220,4220
401024011,401024011,0,SIN MODIFICACION,4220,4220
401024012,401024012,0,SIN MODIFICACION,4220,4220
401024013,401024013,0,SIN MODIFICACION,4220,4220
401024014,401024014,0,SIN MODIFICACION,4220,4220
401024015,401024015,0,SIN MODIFICACION,4220,4220
401024016,401024016,0,SIN MODIFICACION,4220,4220
401024500,401024500,0,SIN MODIFICACION,4220,4220
401025001,401025001,0,SIN MODIFICACION,4220,4220
401025002,401025002,0,SIN MODIFICACION,4220,4220
401025003,401025003,0,SIN MODIFICACION,4220,4220
401025004,401025004,0,SIN MODIFICACION,4220,4220
401025005,401025005,0,SIN MODIFICACION,4220,4220
401025006,401025006,0,SIN MODIFICACION,4220,4220
401025007,401025007,0,SIN MODIFICACION,4220,4220
401025008,401025008,0,SIN MODIFICACION,4220,4220
401025010,401025010,0,SIN MODIFICACION,4220,4220
401025011,401025011,0,SIN MODIFICACION,4220,4220
401025013,401025013,0,SIN MODIFICACION,4220,4220
401025014,401025014,0,SIN MODIFICACION,4220,4220
401025015,401025015,0,SIN MODIFICACION,4220,4220
401025016,401025016,0,SIN MODIFICACION,4220,4220
401026001,401026001,0,SIN MODIFICACION,4220,4220
401026002,401026002,0,SIN MODIFICACION,4220,4220
401026003,401026003,0,SIN MODIFICACION,4220,4220
401026004,401026004,0,SIN MODIFICACION,4220,4220
401026007,401026007,0,SIN MODIFICACION,4220,4220
401026008,401026008,0,SIN MODIFICACION,4220,4220
401026009,401026009,0,SIN MODIFICACION,4220,4220
401026010,401026010,0,SIN MODIFICACION,4220,4220
401026005,401026800,2,FUSION,4220,4220
401027001,401027001,0,SIN MODIFICACION,4220,4220
401027002,401027002,0,SIN MODIFICACION,4220,4220
401027003,401027003,0,SIN MODIFICACION,4220,4220
401027004,401027004,0,SIN MODIFICACION,4220,4220
401027005,401027005,0,SIN MODIFICACION,4220,4220
401027006,401027006,0,SIN MODIFICACION,4220,4220
401027007,401027007,0,SIN MODIFICACION,4220,4220
401027400,401027400,0,SIN MODIFICACION,4220,4220
401028001,401028001,0,SIN MODIFICACION,4220,4220
401028002,401028002,0,SIN MODIFICACION,4220,4220
401028003,401028003,0,SIN MODIFICACION,4220,4220
401028004,401028004,0,SIN MODIFICACION,4220,4220
401028005,401028005,0,SIN MODIFICACION,4220,4220
401028006,401028006,0,SIN MODIFICACION,4220,4220
401028008,401028008,0,SIN MODIFICACION,4220,4220
401028009,401028009,0,SIN MODIFICACION,4220,4220
401028011,401028011,0,SIN MODIFICACION,4220,4220
401028010,401028015,1,PARTICION,4220,4220
401028010,401028016,1,PARTICION,4220,4220
401028400,401028400,0,SIN MODIFICACION,4220,4220
401028401,401028401,0,SIN MODIFICACION,4220,4220
401028402,401028402,0,SIN MODIFICACION,4220,4220
401028007,401028800,1,PARTICION,4220,4220
401028007,401028801,1,PARTICION,4220,4220
401028010,401028803,1,PARTICION,4220,4220
401028010,401028804,1,PARTICION,4220,4220
401033001,401033001,0,SIN MODIFICACION,4220,4220
401033004,401033004,0,SIN MODIFICACION,4220,4220
401033005,401033005,0,SIN MODIFICACION,4220,4220
401033009,401033009,0,SIN MODIFICACION,4220,4220
401033012,401033012,0,SIN MODIFICACION,4220,4220
401033014,401033014,0,SIN MODIFICACION,4220,4220
401033015,401033015,0,SIN MODIFICACION,4220,4220
401033016,401033016,0,SIN MODIFICACION,4220,4220
401033017,401033017,0,SIN MODIFICACION,4220,4220
401033018,401033018,0,SIN MODIFICACION,4220,4220
401033019,401033019,0,SIN MODIFICACION,4220,4220
401033020,401033020,0,SIN MODIFICACION,4220,4220
401033021,401033021,0,SIN MODIFICACION,4220,4220
401033022,401033022,0,SIN MODIFICACION,4220,4220
401033027,401033027,0,SIN MODIFICACION,4220,4220
401033030,401033030,0,SIN MODIFICACION,4220,4220
401033103,401033103,0,SIN MODIFICACION,4220,4220
401033108,401033108,0,SIN MODIFICACION,4220,4220
401033111,401033111,0,SIN MODIFICACION,4220,4220
401033208,401033208,0,SIN MODIFICACION,4220,4220
401033211,401033211,0,SIN MODIFICACION,4220,4220
401033007,401033800,1,PARTICION,4220,4220
401033007,401033801,1,PARTICION,4220,4220
401033007,401033802,1,PARTICION,4220,4220
401033203,401033804,1,PARTICION,4220,4220
401033029,401033805,1,PARTICION,4220,4220
401033029,401033806,1,PARTICION,4220,4220
